="",="(1)",="",="",=""
="",="",="",="",=""
="",="0",="1",="2",="3"
="",="b",="b",="b",="b"
="中学・高校",="15.00",="65.00",="31.00",="22.00"
="短大・高専・専門",="19.00",="54.00",="31.00",="56.00"
="四大以上",="17.00",="11.00",="8.00",="63.00"
