="",="(1)",="",="",=""
="",="",="",="",=""
="",="0",="1",="2",="3"
="",="b",="b",="b",="b"
="中学・高校",="18.00",="219.00",="35.00",="78.00"
="短大・高専・専門",="19.00",="83.00",="31.00",="132.00"
="四大以上",="8.00",="12.00",="4.00",="75.00"
